0,0
0.00505051,0
0.01010101,0
0.01515152,0
0.02020202,0
0.02525253,0
0.03030303,0
0.03535354,0
0.04040404,0
0.0454545,0
0.05050505,0
0.056,0
0.06060606,0
0.06565657,0
0.07070707,0
0.07575758,0
0.08080808,0
0.08585859,0
0.09090909,0
0.0959596,0
0.1010101,0.000244140625
0.10606061,0
0.11111111,0
0.11616162,0.00048828125
0.12121212,0.000244140625
0.12626263,0
0.13131313,0.0009765625
0.13636364,0.00048828125
0.14141414,0.00146484375
0.14646465,0.001953125
0.15151515,0.002685546875
0.15656566,0.00146484375
0.16161616,0.002685546875
0.16666667,0.002197265625
0.17171717,0.001953125
0.17676768,0.004638671875
0.18181818,0.006103515625
0.18686869,0.006103515625
0.19191919,0.004638671875
0.1969697,0.00830078125
0.2020202,0.00927734375
0.20707071,0.009765625
0.21212121,0.01220703125
0.21717172,0.0107421875
0.22222222,0.015869140625
0.22727273,0.01904296875
0.23232323,0.01953125
0.23737374,0.02685546875
0.24242424,0.03271484375
0.24747475,0.030029296875
0.25252525,0.036376953125
0.25757576,0.03466796875
0.26262626,0.043212890625
0.26767677,0.05029296875
0.27272727,0.059326171875
0.27777778,0.056640625
0.28282828,0.06640625
0.28787879,0.070068359375
0.29292929,0.071533203125
0.2979798,0.08203125
0.3030303,0.091064453125
0.30808081,0.094970703125
0.31313131,0.116943359375
0.31818182,0.1181640625
0.32323232,0.131103515625
0.32828283,0.14208984375
0.33333333,0.156494140625
0.33838384,0.163330078125
0.34343434,0.183837890625
0.34848485,0.19775390625
0.35353535,0.211181640625
0.35858586,0.21728515625
0.36363636,0.24267578125
0.36868687,0.247314453125
0.37373737,0.268798828125
0.37878788,0.3037109375
0.38383838,0.317138671875
0.38888889,0.343505859375
0.39393939,0.35400390625
0.3989899,0.3857421875
0.4040404,0.384521484375
0.40909091,0.4326171875
0.41414141,0.447265625
0.41919192,0.47314453125
0.42424242,0.485595703125
0.42929293,0.5322265625
0.43434343,0.564697265625
0.43939394,0.575927734375
0.44444444,0.611328125
0.44949495,0.647705078125
0.45454545,0.6884765625
0.45959596,0.7138671875
0.46464646,0.748046875
0.46969697,0.77197265625
0.47474747,0.8017578125
0.47979798,0.845703125
0.48484848,0.887939453125
0.48989899,0.920654296875
0.49494949,0.952392578125
0.5,0.98046875
